source,target
24594,8947
24594,1369
8947,1369
27652,24594
2282,24594
24589,24594
24590,24594
36059,8213
6104,36059
6104,10698
36059,10698
126628,1362999
126628,36059
1362999,36059
564,14538
564,7779
14538,7779
1820819,564
1820819,569
564,569
6471,86290
6471,3063
6471,45042
86290,3063
86290,45042
3063,45042
4720,1500278
4720,484359
2586569,4720
14386,936039
14386,4720
936039,84932
936039,4720
84932,4720
37934,4720
15310,4720
1610514,4720
11370,4720
5168,12656
5168,90423
12656,90423
1190801,5168
4430,5168
1916574,5168
1145520,3051
1145520,5168
3051,5168
56323,5168
56322,5168
41091,5168
9045,1121
5168,1121
3223,1121
74568,1121
16828,1121
14386,505710
84932,505710
1214573,505710
1084537,505710
2609280,505710
8891,505710
9560,20767
9560,8338
20767,8338
10297,9560
83002,9560
1813,9560
15175,9560
138,9560
36594,9560
13294,13295
13294,8857
13295,8857
13294,140830
13294,9600
140830,9600
30181,14261
30181,13294
14261,13294
65717,13294
10431,13294
9979,13294
9789,13294
6449,13294
40174,91711
40174,2091
91711,2091
82388,40174
7904,40174
84678,40174
368,40174
13555,3362
13555,95117
13555,40174
3362,95117
3362,40174
95117,40174
2672,40174
9066,40174
522,26483
522,111989
522,12659
26483,111989
26483,12659
111989,12659
127193,19754
127193,12659
19754,12659
8829,131618
8829,12659
131618,12659
27392,227396
27392,35106
227396,35106
125488,1376830
125488,27392
1376830,27392
20043,27392
52685,27392
40389,90039
40389,20747
90039,20747
40389,123795
40389,21277
123795,21277
522,40389
26483,40389
111989,40389
11076,40389
60034,40389
49827,40389
131,40389
107515,40389
104053,64825
104053,175981
64825,175981
120582,64825
120582,135162
64825,135162
21246,64825
94814,64825
20945,24399
20945,2417
24399,2417
1599987,24399
1599987,17577
24399,17577
1208,31308
11181,31308
28010,46432
19011,46432
134328,46432
1700943,46432
938972,46432
1236595,46432
109887,219193
109887,73138
219193,73138
122750,109887
109897,109887
112040,2178109
112040,2178110
112040,109887
2178109,2178110
2178109,109887
2178110,109887
120608,109887
1596910,109887
24045,109887
24499,27271
24499,55794
27271,55794
67323,34491
67323,55794
34491,55794
19610,15531
19610,51860
15531,51860
27106,2171
27106,15531
2171,15531
192,15531
73030,15531
834,15531
16523,15531
23626,112031
23626,112032
23626,112035
112031,112032
112031,112035
112032,112035
55983,112035
7908,112035
1396525,112035
114454,112035
4687,4250
2054851,1356758
2054851,1245
1356758,1245
3894,1245
6968,1245
3895,1245
14414,4996
14414,1245
4996,1245
3223,1245
74568,1245
16828,1245
113674,1245
10850,1245
103,1245
172069,1245
1215522,1245
2240369,1245
82280,1245
1084537,1245
2609280,1245
8891,1245
2185240,5294
2185240,132429
5294,132429
58225,7404
58225,10872
7404,10872
84497,10872
82794,133917
82794,180986
133917,180986
56117,131771
56117,180986
131771,180986
265904,84627
265904,112326
265904,180986
84627,112326
84627,180986
112326,180986
5699,2084010
7570,5699
130231,5699
10739,5699
314831,5699
3905,18686
3905,5699
18686,5699
225863,1393199
225863,1217614
225863,5699
1393199,1217614
1393199,5699
1217614,5699
11076,5699
60034,5699
49827,5699
131,5699
107515,5699
57824,986399
57824,986400
986399,986400
37332,57824
1227864,57824
199999,57824
206581,999825
206581,2356303
103762,103765
103762,92858
103762,206581
103765,92858
103765,206581
92858,206581
79788,999825
79788,206581
423331,577612
423331,206581
577612,206581
61153,76065
61153,106730
76065,106730
46393,146307
74036,146307
2636,3681
6929,2636
19069,12500
19069,36204
19069,2636
12500,36204
12500,2636
36204,2636
12726,2636
854,14504
854,12497
854,2636
14504,12497
14504,2636
12497,2636
854,5729
854,5730
5729,5730
5729,2636
5730,2636
7301,7303
7301,7304
7301,2636
7303,7304
7303,2636
7304,2636
4070,2636
7683,2636
2638,2636
2639,2636
2091,2636
90654,8699
90654,109899
8699,109899
2185665,15234
2185665,51750
15234,51750
9191,4154
9191,78334
4154,78334
108661,82428
214830,82428
1070445,82428
7447,4173
9560,4173
94759,1271
94759,1569458
1771829,1569458
1771829,94759
115089,1134299
115089,94759
1134299,94759
2114503,1828492
2114503,2542031
2114503,94759
1828492,2542031
1828492,94759
2542031,94759
141317,94759
28134,94759
1142230,225620
105762,225620
1142232,225620
4286,17483
72254,17483
10538,11492
10538,8725
11492,8725
88867,11492
88867,183289
11492,183289
32924,108627
32924,1191427
32924,11492
108627,1191427
108627,11492
1191427,11492
3391,11492
31234,11492
13577,11492
2672,11492
9066,11492
4299,11492
290,11492
14674,11492
11487,11492
72063,11492
9088,11492
1556652,11492
1950476,11492
162668,11492
176543,11492
1488806,11492
117418,586186
89289,586186
1188876,586186
1104726,1700943
112219,928383
112219,160733
928383,160733
112219,135352
112217,135352
112219,1076701
135352,1076701
112219,79027
77120,79027
112219,1195537
1195465,1195537
112219,214618
112219,77763
214618,77763
112219,1195469
77763,1195469
80757,112219
80757,77120
115788,61903
112219,61903
568589,112219
112219,1216846
115788,135352
90031,112219
112217,218022
112217,1075574
218022,1075574
218022,112219
1075574,112219
89023,711143
89023,568585
89023,112219
711143,568585
711143,112219
568585,112219
1195475,1195489
1195475,87919
1195475,112219
1195489,87919
1195489,112219
1155262,568583
1155262,1039215
1155262,112219
568583,1039215
568583,112219
1039215,112219
56446,61903
61903,90031
16620,112219
160039,112219
87919,238330
56446,238330
238330,112219
112217,906496
112217,1108045
906496,1108045
906496,112219
1108045,112219
1197732,1197733
1197732,112218
1197732,112219
1197733,112218
1197733,112219
112218,112219
238367,112219
77120,1206981
1206981,57342
1206981,112219
57342,112219
238346,112219
1082302,112219
543544,112219
543521,112219
238367,102937
238367,57342
102937,57342
102937,112219
57342,160039
568555,112219
1170013,112219
112217,1087342
112217,711143
1087342,711143
1087342,112219
90027,565430
90027,56446
90027,112219
565430,112219
89888,112219
1155271,112219
102937,16620
1195465,198192
1195465,1087342
198192,1087342
198192,112219
569166,115788
569166,112219
112217,568592
112217,198192
568592,198192
568592,112219
89888,1198946
1198946,112219
568589,16620
568589,568587
16620,568587
568587,112219
119154,112219
1202307,112219
1275417,1093514
1275417,112219
1093514,112219
87919,1194847
87919,568585
1194847,568585
1194847,112219
87919,112218
112217,112218
1155272,112219
569166,885876
569166,1196994
885876,1196994
885876,112219
1196994,112219
16620,568585
16620,112217
568585,112217
1195489,1195491
1195491,1195475
1195491,112219
1155264,711143
1155264,238321
1155264,112219
711143,238321
238321,112219
151042,543599
151042,56446
151042,112219
543599,112219
135352,198192
928362,112219
105656,112219
16620,1196755
89023,1196755
1196755,112219
1207045,112219
1216782,112219
112218,218022
112218,1076684
218022,1076684
1076684,112219
112217,567335
1167703,112219
16620,569166
89023,569166
568585,217275
217275,112219
25504,112219
65605,112219
13852,13855
13853,13855
14027,13855
14434,13855
14435,13855
198192,87919
16591,112217
16591,77763
112217,77763
112217,238324
112217,1207043
1194847,112217
89023,1155262
89023,112217
1155262,569166
1155262,112217
569166,112217
1108859,151042
1108859,16620
151042,16620
151042,112217
238367,112217
102937,112217
57342,112217
25504,568587
25504,112217
568587,112217
1108859,218022
1108859,89023
218022,89023
65236,86903
65236,16620
65236,112217
86903,16620
86903,112217
135352,218022
135352,1108859
569166,77120
135352,1195465
135352,906496
1195465,906496
1108859,65236
1155271,112217
1039215,112217
16620,21397
21397,86903
21397,112217
1155272,112217
16620,1196694
25504,1196694
1196694,112217
1195475,112217
1195489,112217
1216846,112217
238321,33016
238321,112217
33016,112217
56446,112217
16620,1064416
568589,1064416
568589,112217
1064416,112217
89023,1108047
89023,79027
1108047,79027
1108047,112217
79027,112217
1275417,112217
1093514,112217
1207045,112217
1216782,112217
1197732,112217
1197733,112217
1076684,112217
1196755,112217
1463963,112217
16620,1167703
1167703,25504
1167703,112217
16620,1108047
569166,1155272
77120,1155272
90027,112217
61903,112217
131519,1305687
131519,1338269
131519,1289968
1305687,1338269
1305687,1289968
1338269,1289968
10730,83150
10730,41419
10730,11275
41419,11275
10730,1212729
10730,7018
10730,32990
4756,10730
15152,10730
16940,10730
1216096,10730
8930,10730
558240,10730
8968,10730
11181,10730
11149,60650
11149,41256
60650,41256
11628,41256
18649,41256
1581,41256
92969,104598
92969,1215120
104598,1215120
1241252,1215120
46432,1215120
110001,110023
110001,109804
110023,109804
110001,22645
22645,110023
110001,110066
110001,110067
110066,110067
39624,110001
39624,110066
1116912,110001
117555,110001
1207229,110001
8968,110001
47990,110001
220875,110001
1367,3568
7571,2310
7571,2233
7571,1367
2310,2233
2310,1367
2233,1367
1739002,1367
121257,96719
121257,24820
121257,8258
96719,24820
96719,8258
24820,8258
1936,5250
5247,5250
5248,5250
940155,86104
940155,231773
940155,5250
86104,231773
86104,5250
231773,5250
24695,18666
24695,85154
18666,85154
82653,85154
21216,58792
21216,85154
58792,85154
13009,55499
20493,33656
20493,39520
33656,39520
16897,20493
16897,119598
20493,119598
57686,32646
57686,20493
32646,20493
33003,104728
33003,9067
33003,13852
104728,9067
104728,13852
9067,13852
142858,160252
116771,160252
8891,22092
8892,22092
2636,898
2297235,10930
491,10930
33185,10930
64180,97185
928545,64180
1645418,64180
1161962,64180
7908,64180
3186,92953
3186,9316
92953,9316
1106256,52
1106256,1542700
52,1542700
2130,52
16431,52
2203,52
518,95102
8875,518
568652,518
10400,518
510,518
3926,518
55983,518
7908,518
57342,518
56446,518
115788,518
224,1552801
4955,224
11357,224
2040755,224
57756,224
5953,108916
1979,68842
516,68842
2155,68842
65717,56752
10431,56752
15838,934
231713,934
220875,216268
220875,1377088
216268,1377088
220875,1303280
11370,220875
