Province/State,Country/Region,Confirmed,Timestamp
"Los Angeles, CA",US,1,2020-02-01 19:53:00
"Orange, CA",US,1,2020-02-01 19:53:00
"Santa Clara, CA",US,1,2020-02-01 19:53:00
"Seattle, WA",US,1,2020-02-01 19:43:00
"Tempe, AZ",US,1,2020-02-01 19:43:00
Hubei,Mainland China,11177,2020-02-02 23:43:02
Zhejiang,Mainland China,661,2020-02-02 18:03:05
Guangdong,Mainland China,632,2020-02-02 18:03:05
Henan,Mainland China,493,2020-02-02 18:03:05
Hunan,Mainland China,463,2020-02-02 18:03:05
Anhui,Mainland China,340,2020-02-02 18:03:05
Jiangxi,Mainland China,333,2020-02-02 18:03:05
Chongqing,Mainland China,300,2020-02-02 23:33:02
Jiangsu,Mainland China,236,2020-02-02 18:03:05
Sichuan,Mainland China,231,2020-02-02 18:03:05
Shandong,Mainland China,230,2020-02-02 18:03:05
Beijing,Mainland China,191,2020-02-02 08:43:02
Shanghai,Mainland China,182,2020-02-02 05:53:02
Fujian,Mainland China,159,2020-02-02 03:43:01
Shaanxi,Mainland China,116,2020-02-02 03:23:14
Guangxi,Mainland China,111,2020-02-02 00:23:13
Yunnan,Mainland China,105,2020-02-02 18:03:05
Hebei,Mainland China,104,2020-02-02 02:53:02
Heilongjiang,Mainland China,95,2020-02-02 03:23:14
Liaoning,Mainland China,70,2020-02-02 18:03:05
Shanxi,Mainland China,66,2020-02-02 23:23:13
Hainan,Mainland China,64,2020-02-02 18:03:05
Gansu,Mainland China,51,2020-02-02 23:43:02
Tianjin,Mainland China,48,2020-02-02 09:43:01
Guizhou,Mainland China,38,2020-02-02 01:03:32
Ningxia,Mainland China,28,2020-02-02 01:43:02
Inner Mongolia,Mainland China,27,2020-02-02 03:43:01
Jilin,Mainland China,23,2020-02-02 02:33:02
Xinjiang,Mainland China,21,2020-02-02 00:43:02
,Japan,20,2020-02-01 18:53:03
,Singapore,18,2020-02-02 01:03:32
Hong Kong,Hong Kong,15,2020-02-02 23:53:02
,South Korea,15,2020-02-02 02:23:13
Qinghai,Mainland China,11,2020-02-02 05:33:03
,Germany,10,2020-02-02 18:03:05
Taiwan,Taiwan,10,2020-01-31 15:20:56
Macau,Macau,8,2020-02-02 04:23:14
,Malaysia,8,2020-01-31 08:15:53
,France,6,2020-02-01 01:52:40
,Vietnam,6,2020-02-01 07:38:12
,United Arab Emirates,5,2020-02-02 05:43:01
New South Wales,Australia,4,2020-02-01 18:12:49
Victoria,Australia,4,2020-02-01 18:12:49
Ontario,Canada,3,2020-02-01 18:12:49
Queensland,Australia,2,2020-02-02 22:33:07
South Australia,Australia,2,2020-02-02 22:33:07
,India,2,2020-02-02 06:03:08
,Italy,2,2020-01-31 08:15:53
,Philippines,2,2020-02-02 03:33:07
,Russia,2,2020-01-31 16:13:45
,UK,2,2020-02-01 01:52:40
"Chicago, IL",US,2,2020-02-01 19:43:03
,Cambodia,1,2020-01-31 08:15:53
British Columbia,Canada,1,2020-02-01 18:12:49
,Finland,1,2020-01-31 08:15:53
Tibet,Mainland China,1,2020-02-01 01:52:40
,Nepal,1,2020-01-31 08:15:53
,Spain,1,2020-02-01 23:43:02
,Sri Lanka,1,2020-01-31 08:15:53
,Sweden,1,2020-02-01 02:13:26
"Boston, MA",US,1,2020-02-01 19:43:03
"Los Angeles, CA",US,1,2020-02-01 19:53:03
"Orange, CA",US,1,2020-02-01 19:53:03
"Santa Clara, CA",US,1,2020-02-01 19:53:03
"Seattle, WA",US,1,2020-02-01 19:43:03
"Tempe, AZ",US,1,2020-02-01 19:43:03
Hubei,Mainland China,13522,2020-02-03 23:23:03
Guangdong,Mainland China,725,2020-02-03 12:53:02
Zhejiang,Mainland China,724,2020-02-03 13:33:02
Henan,Mainland China,566,2020-02-03 17:11:34
Hunan,Mainland China,521,2020-02-03 11:03:10
Anhui,Mainland China,408,2020-02-03 17:11:34
Jiangxi,Mainland China,391,2020-02-03 01:33:02
Chongqing,Mainland China,337,2020-02-03 23:43:02
Jiangsu,Mainland China,271,2020-02-03 11:03:10
Shandong,Mainland China,259,2020-02-03 17:11:34
Sichuan,Mainland China,254,2020-02-03 11:23:23
Beijing,Mainland China,212,2020-02-03 09:23:05
Shanghai,Mainland China,203,2020-02-03 07:03:12
Fujian,Mainland China,179,2020-02-03 11:33:13
Shaanxi,Mainland China,128,2020-02-03 02:33:02
Guangxi,Mainland China,127,2020-02-03 12:33:02
Heilongjiang,Mainland China,121,2020-02-03 07:13:19
Yunnan,Mainland China,117,2020-02-03 23:23:03
Hebei,Mainland China,113,2020-02-03 00:23:14
Liaoning,Mainland China,74,2020-02-03 17:11:34
Shanxi,Mainland China,74,2020-02-03 23:13:11
Hainan,Mainland China,72,2020-02-03 17:11:34
Tianjin,Mainland China,60,2020-02-03 13:53:03
Gansu,Mainland China,55,2020-02-03 23:03:08
Guizhou,Mainland China,46,2020-02-03 01:03:22
Inner Mongolia,Mainland China,34,2020-02-03 03:03:09
Jilin,Mainland China,31,2020-02-03 00:53:03
Ningxia,Mainland China,31,2020-02-03 08:33:03
Xinjiang,Mainland China,24,2020-02-03 01:13:21
Qinghai,Mainland China,13,2020-02-03 02:43:01
,Germany,12,2020-02-03 20:53:02
,Vietnam,8,2020-02-03 21:43:02
,India,3,2020-02-03 21:43:02
"San Benito, CA",US,2,2020-02-03 03:53:02
"Santa Clara, CA",US,2,2020-02-03 00:43:02
Hubei,Mainland China,16678,2020-02-04 23:43:01
Zhejiang,Mainland China,829,2020-02-04 13:03:07
Guangdong,Mainland China,813,2020-02-04 13:03:07
Henan,Mainland China,675,2020-02-04 11:53:02
Hunan,Mainland China,593,2020-02-04 14:03:03
Anhui,Mainland China,480,2020-02-04 05:33:01
Jiangxi,Mainland China,476,2020-02-04 14:43:02
Chongqing,Mainland China,366,2020-02-04 23:43:01
Jiangsu,Mainland China,308,2020-02-04 11:53:02
Sichuan,Mainland China,282,2020-02-04 01:43:02
Shandong,Mainland China,275,2020-02-04 12:03:04
Beijing,Mainland China,228,2020-02-04 08:33:01
Shanghai,Mainland China,219,2020-02-04 06:33:02
Fujian,Mainland China,194,2020-02-04 12:13:11
Heilongjiang,Mainland China,155,2020-02-04 07:43:01
Shaanxi,Mainland China,142,2020-02-04 12:33:02
Guangxi,Mainland China,139,2020-02-04 05:53:01
Hebei,Mainland China,126,2020-02-04 08:53:01
Yunnan,Mainland China,122,2020-02-04 23:23:02
Liaoning,Mainland China,81,2020-02-04 14:13:08
Shanxi,Mainland China,81,2020-02-04 23:23:02
Hainan,Mainland China,80,2020-02-04 11:33:03
Tianjin,Mainland China,67,2020-02-04 13:33:02
Guizhou,Mainland China,58,2020-02-04 10:43:02
Gansu,Mainland China,57,2020-02-04 15:43:02
Jilin,Mainland China,42,2020-02-04 00:23:05
Inner Mongolia,Mainland China,35,2020-02-04 03:03:07
Ningxia,Mainland China,34,2020-02-04 02:13:18
Xinjiang,Mainland China,29,2020-02-04 01:33:01
,Thailand,25,2020-02-04 15:33:03
,Singapore,24,2020-02-04 15:33:03
,Japan,22,2020-02-04 16:43:03
Hong Kong,Hong Kong,17,2020-02-04 09:03:02
,South Korea,16,2020-02-04 15:33:03
Qinghai,Mainland China,15,2020-02-04 01:33:01
Taiwan,Taiwan,11,2020-02-04 14:53:02
Macau,Macau,10,2020-02-04 04:43:02
,Malaysia,10,2020-02-04 07:33:02
Queensland,Australia,3,2020-02-04 16:53:03
"Toronto, ON",Canada,2,2020-02-04 00:13:06
,Belgium,1,2020-02-04 15:43:02
"London, ON",Canada,1,2020-02-04 00:03:11
Hubei,Mainland China,19665,2020-02-05 23:13:12
Guangdong,Mainland China,895,2020-02-05 13:23:04
Zhejiang,Mainland China,895,2020-02-05 15:13:02
Henan,Mainland China,764,2020-02-05 15:03:02
Hunan,Mainland China,661,2020-02-05 15:23:02
Jiangxi,Mainland China,548,2020-02-05 01:33:07
Anhui,Mainland China,530,2020-02-05 13:43:02
Chongqing,Mainland China,389,2020-02-05 23:43:02
Jiangsu,Mainland China,341,2020-02-05 12:43:02
Shandong,Mainland China,307,2020-02-05 10:13:13
Sichuan,Mainland China,301,2020-02-05 10:13:13
Beijing,Mainland China,253,2020-02-05 05:43:02
Shanghai,Mainland China,243,2020-02-05 06:23:04
Fujian,Mainland China,205,2020-02-05 12:33:01
Heilongjiang,Mainland China,190,2020-02-05 12:13:04
Shaanxi,Mainland China,165,2020-02-05 08:43:01
Guangxi,Mainland China,150,2020-02-05 12:03:08
Hebei,Mainland China,135,2020-02-05 11:23:18
Yunnan,Mainland China,128,2020-02-05 23:33:02
Hainan,Mainland China,99,2020-02-05 16:43:04
Liaoning,Mainland China,89,2020-02-05 15:23:02
Shanxi,Mainland China,81,2020-02-05 15:23:02
Tianjin,Mainland China,69,2020-02-05 03:43:02
Guizhou,Mainland China,64,2020-02-05 12:33:02
Gansu,Mainland China,62,2020-02-05 16:23:06
Jilin,Mainland China,54,2020-02-05 11:03:16
Inner Mongolia,Mainland China,42,2020-02-05 08:53:02
Xinjiang,Mainland China,32,2020-02-05 02:03:13
,Singapore,28,2020-02-05 16:33:03
Hong Kong,Hong Kong,21,2020-02-05 13:13:10
,South Korea,19,2020-02-05 15:33:01
Qinghai,Mainland China,17,2020-02-05 03:13:05
,Malaysia,12,2020-02-05 15:43:02
British Columbia,Canada,2,2020-02-05 17:33:03
"Madison, WI",US,1,2020-02-05 21:53:02
Hubei,Mainland China,22112,2020-02-06 23:23:02
Guangdong,Mainland China,970,2020-02-06 12:43:02
Zhejiang,Mainland China,954,2020-02-06 10:53:04
Henan,Mainland China,851,2020-02-06 11:23:14
Hunan,Mainland China,711,2020-02-06 13:13:06
Jiangxi,Mainland China,600,2020-02-06 02:33:01
Anhui,Mainland China,591,2020-02-06 13:33:02
Chongqing,Mainland China,411,2020-02-06 23:33:02
Jiangsu,Mainland China,373,2020-02-06 08:03:10
Shandong,Mainland China,347,2020-02-06 07:53:02
Sichuan,Mainland China,321,2020-02-06 08:03:10
Beijing,Mainland China,274,2020-02-06 03:23:11
Shanghai,Mainland China,257,2020-02-06 06:53:07
Heilongjiang,Mainland China,227,2020-02-06 08:13:06
Fujian,Mainland China,215,2020-02-06 11:03:19
Shaanxi,Mainland China,173,2020-02-06 13:53:02
Guangxi,Mainland China,168,2020-02-06 04:13:13
Hebei,Mainland China,157,2020-02-06 13:53:02
Yunnan,Mainland China,133,2020-02-06 09:43:02
Hainan,Mainland China,106,2020-02-06 11:13:24
Shanxi,Mainland China,96,2020-02-06 23:03:02
Liaoning,Mainland China,94,2020-02-06 14:33:02
Tianjin,Mainland China,79,2020-02-06 23:43:01
Guizhou,Mainland China,71,2020-02-06 09:53:02
Jilin,Mainland China,59,2020-02-06 14:23:04
Inner Mongolia,Mainland China,46,2020-02-06 02:23:08
,Japan,45,2020-02-06 02:53:03
Ningxia,Mainland China,40,2020-02-06 02:13:15
Xinjiang,Mainland China,36,2020-02-06 01:13:08
Hong Kong,Hong Kong,24,2020-02-06 14:43:02
,South Korea,23,2020-02-06 02:53:03
Qinghai,Mainland China,18,2020-02-06 02:13:15
Taiwan,Taiwan,16,2020-02-06 15:03:04
Macau,Macau,10,2020-02-06 14:23:04
,Vietnam,10,2020-02-06 01:13:08
New South Wales,Australia,4,2020-02-06 03:13:22
Queensland,Australia,4,2020-02-06 02:53:03
Hubei,Mainland China,24953,2020-02-07 23:43:02
Guangdong,Mainland China,1034,2020-02-07 10:13:06
Zhejiang,Mainland China,1006,2020-02-07 11:33:11
Henan,Mainland China,914,2020-02-07 14:03:12
Hunan,Mainland China,772,2020-02-07 11:33:11
Anhui,Mainland China,665,2020-02-07 05:13:07
Jiangxi,Mainland China,661,2020-02-07 01:23:02
Chongqing,Mainland China,426,2020-02-07 23:33:02
Jiangsu,Mainland China,408,2020-02-07 14:03:12
Shandong,Mainland China,386,2020-02-07 11:33:11
Sichuan,Mainland China,344,2020-02-07 08:23:09
Beijing,Mainland China,297,2020-02-07 03:23:02
Heilongjiang,Mainland China,277,2020-02-07 07:43:02
Shanghai,Mainland China,277,2020-02-07 06:14:15
Fujian,Mainland China,224,2020-02-07 13:23:03
Shaanxi,Mainland China,184,2020-02-07 08:23:09
Guangxi,Mainland China,172,2020-02-07 00:33:02
Hebei,Mainland China,172,2020-02-07 12:03:04
Yunnan,Mainland China,138,2020-02-07 23:23:04
Hainan,Mainland China,117,2020-02-07 12:33:02
Shanxi,Mainland China,104,2020-02-07 23:43:02
Liaoning,Mainland China,99,2020-02-07 15:33:03
Guizhou,Mainland China,81,2020-02-07 11:13:07
Tianjin,Mainland China,81,2020-02-07 05:43:03
Gansu,Mainland China,67,2020-02-07 02:33:06
Jilin,Mainland China,65,2020-02-07 00:43:02
Cruise Ship,Others,61,2020-02-07 16:33:03
Inner Mongolia,Mainland China,50,2020-02-07 11:13:07
Ningxia,Mainland China,43,2020-02-07 11:13:07
Xinjiang,Mainland China,39,2020-02-07 01:43:02
,Singapore,30,2020-02-07 03:03:03
Hong Kong,Hong Kong,25,2020-02-07 11:53:02
,Japan,25,2020-02-07 04:13:20
,South Korea,24,2020-02-07 03:03:03
,Germany,13,2020-02-07 16:33:03
,Malaysia,12,2020-02-07 09:13:21
Queensland,Australia,5,2020-02-07 01:03:02
British Columbia,Canada,4,2020-02-07 05:43:03
,Italy,3,2020-02-07 17:53:02
,Philippines,3,2020-02-07 16:43:04
,UK,3,2020-02-07 18:33:02
Hubei,Mainland China,27100,2020-02-08 23:33:06
Guangdong,Mainland China,1095,2020-02-08 11:53:01
Zhejiang,Mainland China,1048,2020-02-08 10:53:02
Henan,Mainland China,981,2020-02-08 14:13:12
Hunan,Mainland China,803,2020-02-08 12:53:01
Anhui,Mainland China,733,2020-02-08 07:43:02
Jiangxi,Mainland China,698,2020-02-08 01:23:02
Jiangsu,Mainland China,439,2020-02-08 10:23:04
Chongqing,Mainland China,428,2020-02-08 11:03:15
Shandong,Mainland China,416,2020-02-08 11:33:02
Sichuan,Mainland China,364,2020-02-08 15:23:04
Beijing,Mainland China,315,2020-02-08 03:13:09
Heilongjiang,Mainland China,295,2020-02-08 04:03:09
Shanghai,Mainland China,286,2020-02-08 06:33:02
Fujian,Mainland China,239,2020-02-08 08:13:10
Hebei,Mainland China,195,2020-02-08 11:33:02
Shaanxi,Mainland China,195,2020-02-08 10:13:06
Guangxi,Mainland China,183,2020-02-08 00:23:03
Yunnan,Mainland China,138,2020-02-08 08:43:02
Hainan,Mainland China,124,2020-02-08 10:23:04
Shanxi,Mainland China,115,2020-02-08 23:53:02
Liaoning,Mainland China,105,2020-02-08 11:53:01
Guizhou,Mainland China,89,2020-02-08 06:43:03
Tianjin,Mainland China,88,2020-02-08 08:23:04
Gansu,Mainland China,79,2020-02-08 15:13:14
Jilin,Mainland China,69,2020-02-08 00:13:04
Inner Mongolia,Mainland China,52,2020-02-08 03:33:02
Ningxia,Mainland China,45,2020-02-08 09:13:16
Xinjiang,Mainland China,42,2020-02-08 03:23:10
,Singapore,33,2020-02-08 12:53:01
,Thailand,32,2020-02-08 12:53:01
Hong Kong,Hong Kong,26,2020-02-08 00:03:07
Taiwan,Taiwan,17,2020-02-08 05:23:02
,Malaysia,16,2020-02-08 10:23:04
,Vietnam,13,2020-02-08 07:23:04
,France,11,2020-02-08 09:53:01
,United Arab Emirates,7,2020-02-08 07:03:16
,Sri Lanka,1,2020-02-08 03:43:03
Hubei,Mainland China,29631,2020-02-09 23:33:02
Guangdong,Mainland China,1131,2020-02-09 15:03:05
Zhejiang,Mainland China,1075,2020-02-09 12:03:04
Henan,Mainland China,1033,2020-02-09 11:23:08
Hunan,Mainland China,838,2020-02-09 12:33:01
Anhui,Mainland China,779,2020-02-09 09:33:02
Jiangxi,Mainland China,740,2020-02-09 11:33:12
Chongqing,Mainland China,468,2020-02-09 23:53:02
Jiangsu,Mainland China,468,2020-02-09 10:23:11
Shandong,Mainland China,444,2020-02-09 15:03:05
Sichuan,Mainland China,386,2020-02-09 12:43:01
Beijing,Mainland China,326,2020-02-09 03:43:02
Heilongjiang,Mainland China,307,2020-02-09 08:43:05
Shanghai,Mainland China,293,2020-02-09 06:33:01
Fujian,Mainland China,250,2020-02-09 09:13:11
Shaanxi,Mainland China,208,2020-02-09 03:03:09
Hebei,Mainland China,206,2020-02-09 12:43:01
Guangxi,Mainland China,195,2020-02-09 00:33:07
Yunnan,Mainland China,141,2020-02-09 08:53:02
Hainan,Mainland China,131,2020-02-09 13:33:02
Shanxi,Mainland China,119,2020-02-09 23:43:02
Liaoning,Mainland China,107,2020-02-09 12:23:03
Guizhou,Mainland China,99,2020-02-09 09:53:02
Tianjin,Mainland China,91,2020-02-09 23:43:02
Gansu,Mainland China,83,2020-02-09 23:33:02
Jilin,Mainland China,78,2020-02-09 09:03:04
Diamond Princess cruise ship,Others,64,2020-02-09 06:13:11
Inner Mongolia,Mainland China,54,2020-02-09 02:23:07
Ningxia,Mainland China,45,2020-02-09 02:03:11
Xinjiang,Mainland China,45,2020-02-09 01:23:08
,Singapore,40,2020-02-09 02:43:02
Hong Kong,Hong Kong,29,2020-02-09 09:53:02
,Japan,26,2020-02-09 06:13:11
,South Korea,25,2020-02-09 02:33:02
Taiwan,Taiwan,18,2020-02-09 09:13:11
,Germany,14,2020-02-09 06:13:11
Queensland,Australia,5,2020-02-09 19:33:02
,Spain,2,2020-02-09 20:33:03
"Chicago, IL",US,2,2020-02-09 19:03:03
"Seattle, WA",US,1,2020-02-09 07:03:04
Hubei,Mainland China,31728,2020-02-10 23:33:02
Guangdong,Mainland China,1159,2020-02-10 13:43:02
Zhejiang,Mainland China,1092,2020-02-10 14:13:12
Henan,Mainland China,1073,2020-02-10 13:53:02
Hunan,Mainland China,879,2020-02-10 13:53:02
Anhui,Mainland China,830,2020-02-10 07:23:04
Jiangxi,Mainland China,771,2020-02-10 13:53:02
Jiangsu,Mainland China,492,2020-02-10 14:03:05
Chongqing,Mainland China,486,2020-02-10 23:43:02
Shandong,Mainland China,466,2020-02-10 09:33:02
Sichuan,Mainland China,405,2020-02-10 10:03:02
Beijing,Mainland China,337,2020-02-10 03:13:08
Heilongjiang,Mainland China,331,2020-02-10 07:33:05
Shanghai,Mainland China,299,2020-02-10 06:03:13
Fujian,Mainland China,261,2020-02-10 14:03:05
Hebei,Mainland China,218,2020-02-10 10:03:02
Shaanxi,Mainland China,213,2020-02-10 13:23:06
Guangxi,Mainland China,210,2020-02-10 14:03:05
Yunnan,Mainland China,149,2020-02-10 09:43:02
Hainan,Mainland China,138,2020-02-10 09:33:02
Diamond Princess cruise ship,Others,135,2020-02-10 16:03:12
Guizhou,Mainland China,109,2020-02-10 12:33:02
Liaoning,Mainland China,108,2020-02-10 14:03:05
Tianjin,Mainland China,95,2020-02-10 14:23:08
Gansu,Mainland China,83,2020-02-10 07:23:04
Jilin,Mainland China,80,2020-02-10 14:03:05
Inner Mongolia,Mainland China,58,2020-02-10 02:43:05
Ningxia,Mainland China,49,2020-02-10 01:43:02
Xinjiang,Mainland China,49,2020-02-10 01:13:06
,Singapore,45,2020-02-10 19:03:02
Hong Kong,Hong Kong,38,2020-02-10 10:13:06
,South Korea,27,2020-02-10 03:03:09
,Japan,26,2020-02-10 21:33:02
,Malaysia,18,2020-02-10 03:03:09
,Vietnam,14,2020-02-10 03:03:09
,UK,8,2020-02-10 19:03:02
,United Arab Emirates,8,2020-02-10 23:03:09
Hubei,Mainland China,33366,2020-02-11 23:33:02
Guangdong,Mainland China,1177,2020-02-11 14:03:05
Zhejiang,Mainland China,1117,2020-02-11 12:53:02
Henan,Mainland China,1105,2020-02-11 14:03:05
Hunan,Mainland China,912,2020-02-11 12:53:02
Anhui,Mainland China,860,2020-02-11 09:43:02
Jiangxi,Mainland China,804,2020-02-11 14:03:05
Jiangsu,Mainland China,515,2020-02-11 08:13:06
Chongqing,Mainland China,505,2020-02-11 23:53:02
Shandong,Mainland China,487,2020-02-11 11:23:04
Sichuan,Mainland China,417,2020-02-11 11:23:04
Heilongjiang,Mainland China,360,2020-02-11 11:23:04
Beijing,Mainland China,342,2020-02-11 03:03:07
Shanghai,Mainland China,303,2020-02-11 06:23:02
Fujian,Mainland China,267,2020-02-11 14:03:05
Hebei,Mainland China,239,2020-02-11 11:23:04
Shaanxi,Mainland China,219,2020-02-11 06:03:16
Guangxi,Mainland China,215,2020-02-11 11:23:04
Yunnan,Mainland China,153,2020-02-11 09:23:04
Hainan,Mainland China,144,2020-02-11 14:33:02
Guizhou,Mainland China,127,2020-02-11 14:03:05
Shanxi,Mainland China,124,2020-02-11 23:33:02
Liaoning,Mainland China,111,2020-02-11 12:53:02
Tianjin,Mainland China,106,2020-02-11 23:13:05
Gansu,Mainland China,86,2020-02-11 15:23:04
Jilin,Mainland China,81,2020-02-11 08:03:06
Xinjiang,Mainland China,55,2020-02-11 09:13:11
Ningxia,Mainland China,53,2020-02-11 10:03:08
Hong Kong,Hong Kong,49,2020-02-11 09:43:02
,Singapore,47,2020-02-11 16:43:06
,Thailand,33,2020-02-11 18:43:04
,South Korea,28,2020-02-11 02:53:02
,Japan,26,2020-02-11 02:53:02
Qinghai,Mainland China,18,2020-02-11 11:23:04
,Malaysia,18,2020-02-11 03:13:13
,Germany,16,2020-02-11 19:33:03
,Vietnam,15,2020-02-11 16:43:06
"San Diego County, CA",US,1,2020-02-11 01:23:05
Hubei,Mainland China,33366,2020-02-12 14:13:08
Guangdong,Mainland China,1219,2020-02-12 12:23:09
Henan,Mainland China,1135,2020-02-12 14:13:08
Zhejiang,Mainland China,1131,2020-02-12 10:13:20
Hunan,Mainland China,946,2020-02-12 12:43:03
Anhui,Mainland China,889,2020-02-12 10:13:20
Jiangxi,Mainland China,844,2020-02-12 01:23:06
Jiangsu,Mainland China,543,2020-02-12 14:13:08
Chongqing,Mainland China,518,2020-02-12 23:13:08
Shandong,Mainland China,497,2020-02-12 11:13:05
Sichuan,Mainland China,436,2020-02-12 12:43:03
Heilongjiang,Mainland China,378,2020-02-12 14:13:08
Beijing,Mainland China,352,2020-02-12 02:43:03
Shanghai,Mainland China,311,2020-02-12 06:23:08
Fujian,Mainland China,272,2020-02-12 11:53:02
Hebei,Mainland China,251,2020-02-12 11:13:05
Shaanxi,Mainland China,225,2020-02-12 11:13:05
Guangxi,Mainland China,222,2020-02-12 15:03:05
Diamond Princess cruise ship,Others,175,2020-02-12 04:23:38
Hainan,Mainland China,157,2020-02-12 17:03:03
Yunnan,Mainland China,154,2020-02-12 14:13:08
Guizhou,Mainland China,133,2020-02-12 09:43:02
Shanxi,Mainland China,126,2020-02-12 23:03:02
Liaoning,Mainland China,116,2020-02-12 13:33:02
Tianjin,Mainland China,112,2020-02-12 15:03:05
Gansu,Mainland China,87,2020-02-12 23:23:01
Jilin,Mainland China,83,2020-02-12 14:13:08
Inner Mongolia,Mainland China,60,2020-02-12 11:13:05
Xinjiang,Mainland China,59,2020-02-12 01:43:02
Ningxia,Mainland China,58,2020-02-12 11:13:05
Hong Kong,Hong Kong,50,2020-02-12 09:53:02
,Singapore,50,2020-02-12 19:53:02
,Japan,28,2020-02-12 02:43:03
,South Korea,28,2020-02-12 14:43:03
Qinghai,Mainland China,18,2020-02-12 08:03:06
,France,11,2020-02-12 18:53:02
Macau,Macau,10,2020-02-12 09:53:02
,UK,9,2020-02-12 19:03:06
,United Arab Emirates,8,2020-02-12 00:33:02
,Philippines,3,2020-02-12 07:43:02
,Russia,2,2020-02-12 14:43:03
,Cambodia,1,2020-02-12 07:43:02
"London, ON",Canada,1,2020-02-12 18:53:03
,Finland,1,2020-02-12 00:03:12
Tibet,Mainland China,1,2020-02-12 06:43:02
,Nepal,1,2020-02-12 14:43:03
Hubei,Mainland China,48206,2020-02-13 14:13:06
Guangdong,Mainland China,1241,2020-02-13 13:33:01
Henan,Mainland China,1169,2020-02-13 14:53:02
Zhejiang,Mainland China,1145,2020-02-13 14:13:06
Hunan,Mainland China,968,2020-02-13 11:53:02
Anhui,Mainland China,910,2020-02-13 13:33:01
Jiangxi,Mainland China,872,2020-02-13 01:13:08
Jiangsu,Mainland China,570,2020-02-13 10:33:23
Chongqing,Mainland China,529,2020-02-13 23:23:05
Shandong,Mainland China,509,2020-02-13 13:33:01
Sichuan,Mainland China,451,2020-02-13 13:33:01
Heilongjiang,Mainland China,395,2020-02-13 12:13:06
Beijing,Mainland China,366,2020-02-13 14:13:06
Shanghai,Mainland China,315,2020-02-13 06:13:15
Fujian,Mainland China,279,2020-02-13 10:33:23
Hebei,Mainland China,265,2020-02-13 10:33:23
Shaanxi,Mainland China,229,2020-02-13 10:33:23
Guangxi,Mainland China,222,2020-02-13 00:23:10
Hainan,Mainland China,157,2020-02-13 10:43:03
Yunnan,Mainland China,156,2020-02-13 08:43:08
Guizhou,Mainland China,135,2020-02-13 10:33:23
Shanxi,Mainland China,126,2020-02-13 23:23:05
Tianjin,Mainland China,119,2020-02-13 23:43:02
Liaoning,Mainland China,117,2020-02-13 14:33:02
Gansu,Mainland China,90,2020-02-13 15:53:03
Jilin,Mainland China,84,2020-02-13 13:33:01
Ningxia,Mainland China,64,2020-02-13 01:23:08
Xinjiang,Mainland China,63,2020-02-13 10:33:23
Inner Mongolia,Mainland China,61,2020-02-13 01:23:08
,Singapore,58,2020-02-13 14:33:02
Hong Kong,Hong Kong,53,2020-02-13 14:53:02
,Thailand,33,2020-02-13 17:53:03
,Japan,28,2020-02-13 12:23:05
,Malaysia,19,2020-02-13 10:53:02
Qinghai,Mainland China,18,2020-02-13 08:43:08
,Germany,16,2020-02-13 15:13:11
,Vietnam,16,2020-02-13 06:33:02
Macau,Macau,10,2020-02-13 14:13:06
New South Wales,Australia,4,2020-02-13 17:53:03
