Starting_City,Ending_City,Average_Travel_Time
"Rhinelander, WI","Longview, TX",19.24666703
"Rhinelander, WI","Los Angeles, CA",33.2119212
"Rhinelander, WI","Louisville, KY",16.3383203
"Rhinelander, WI","Lubbock, TX",19.20105905
"Rhinelander, WI","Lynchburg, VA",20.19607085
"Rhinelander, WI","Macon, GA",18.05860743
"Rhinelander, WI","Madison, WI",4.494716331
"Rhinelander, WI","Manchester, NH",20.23093505
"Rhinelander, WI","Mcallen, TX",26.34114056
"Rhinelander, WI","Medford, OR",42.56444495
"Rhinelander, WI","Melbourne, FL",26.6231379
"Rhinelander, WI","Memphis, TN",19.60100727
"Rhinelander, WI","Meridian, MS",16.31733455
"Rhinelander, WI","Miami, FL",31.85770284
"Rhinelander, WI","Midland, TX",22.69614624
"Rhinelander, WI","Milwaukee, WI",6.109875804
"Rhinelander, WI","Minneapolis, MN",4.823870512
"Rhinelander, WI","Minot, ND",15.10171544
"Rhinelander, WI","Missoula, MT",34.65662344
"Rhinelander, WI","Mobile, AL",15.98987731
"Rhinelander, WI","Modesto, CA",34.52660019
"Rhinelander, WI","Moline, IL",8.310038501
"Rhinelander, WI","Monroe, LA",20.36970196
"Rhinelander, WI","Monterey, CA",37.61503733
"Rhinelander, WI","Montgomery, AL",19.68026978
"Rhinelander, WI","Montrose, CO",26.75497209
"Rhinelander, WI","Mosinee, WI",9.876535335
"Rhinelander, WI","Muskegon, MI",5.060528695
"Rhinelander, WI","Myrtle Beach, SC",25.93455266
"Rhinelander, WI","Nantucket, MA",20.89498024
"Rhinelander, WI","Nashville, TN",17.90744983
"Rhinelander, WI","New Bern, NC",19.3047373
"Rhinelander, WI","New Orleans, LA",21.65777141
"Rhinelander, WI","New York, NY",26.46341802
"Rhinelander, WI","Newark, NJ",25.07618221
"Rhinelander, WI","Newburgh, NY",24.9073172
"Rhinelander, WI","Newport News, VA",17.51046559
"Rhinelander, WI","Nome, AK",79.28868776
"Rhinelander, WI","Norfolk, VA",23.88460539
"Rhinelander, WI","North Bend, OR",40.8489834
"Rhinelander, WI","North Canton, OH",18.36266135
"Rhinelander, WI","Oakland, CA",42.69485441
"Rhinelander, WI","Oklahoma City, OK",15.07550898
"Rhinelander, WI","Omaha, NE",9.748555603
"Rhinelander, WI","Ontario, CA",32.42190576
"Rhinelander, WI","Orange County, CA",33.76414554
"Rhinelander, WI","Orlando, FL",28.03588121
"Rhinelander, WI","Oxnard, CA",36.83382745
"Rhinelander, WI","Palm Springs, CA",39.50225756
"Rhinelander, WI","Palmdale, CA",39.70684171
"Rhinelander, WI","Panama City, FL",18.70898298
"Rhinelander, WI","Pasco, WA",37.65834631
"Rhinelander, WI","Pellston, MI",5.67111871
"Rhinelander, WI","Pensacola, FL",18.32839756
"Rhinelander, WI","Peoria, IL",5.972082566
"Rhinelander, WI","Petersburg, AK",47.88987501
"Rhinelander, WI","Philadelphia, PA",17.34785788
"Rhinelander, WI","Phoenix, AZ",32.62901473
"Rhinelander, WI","Pierre, SD",11.95657573
"Rhinelander, WI","Pittsburgh, PA",13.56854718
"Rhinelander, WI","Pocatello, ID",29.28778857
"Rhinelander, WI","Ponce, PR",40.88366514
"Rhinelander, WI","Portland, ME",20.26125879
"Rhinelander, WI","Portland, OR",37.13007722
"Rhinelander, WI","Providence, RI",26.45751751
"Rhinelander, WI","Pueblo, CO",19.7266518
"Rhinelander, WI","Rapid City, SD",16.68213833
"Rhinelander, WI","Rdu Airport, NC",20.46148016
"Rhinelander, WI","Redding, CA",40.22318511
"Rhinelander, WI","Redmond, OR",41.712425
"Rhinelander, WI","Reno, NV",34.91497811
"Rhinelander, WI","Richmond, VA",20.61508672
"Rhinelander, WI","Roanoke, VA",21.61282793
"Rhinelander, WI","Rochester, MN",9.485784942
"Rhinelander, WI","Rochester, NY",19.05966119
"Rhinelander, WI","Rock Springs, WY",23.00921138
"Rhinelander, WI","Rockford, IL",5.380779453
"Rhinelander, WI","Roswell, NM",20.46579202
"Rhinelander, WI","Sacramento, CA",33.86354505
"Rhinelander, WI","Saginaw, MI",7.781969197
"Rhinelander, WI","Saint Louis, MO",14.04233117
"Rhinelander, WI","Salem, OR",39.5747058
"Rhinelander, WI","Salt Lake City, UT",27.02536033
"Rhinelander, WI","San Angelo, TX",23.03792788
"Rhinelander, WI","San Antonio, TX",24.44373747
"Rhinelander, WI","San Diego, CA",40.49288951
"Rhinelander, WI","San Francisco, CA",41.86873935
"Rhinelander, WI","San Jose, CA",36.498279
"Rhinelander, WI","San Juan, PR",45.9169553
"Rhinelander, WI","San Luis Obispo, CA",36.86205749
"Rhinelander, WI","Santa Barbara, CA",39.37384509
"Rhinelander, WI","Santa Maria, CA",36.7957725
"Rhinelander, WI","Sarasota, FL",22.5023296
"Rhinelander, WI","Savannah, GA",18.83233503
"Rhinelander, WI","Seattle, WA",42.89212867
"Rhinelander, WI","Shreveport, LA",22.88618356
"Rhinelander, WI","Sioux City, IA",12.6333201
"Rhinelander, WI","Sioux Falls, SD",10.55754967
"Rhinelander, WI","Sitka, AK",53.29267299
"Rhinelander, WI","South Bend, IN",6.029914677
"Rhinelander, WI","South Burlington, VT",26.33798093
"Rhinelander, WI","Spokane, WA",33.13675632
"Rhinelander, WI","Springfield, IL",14.79105502
"Rhinelander, WI","Springfield, MO",12.25749401
"Rhinelander, WI","St George, UT",29.59271531
"Rhinelander, WI","Syracuse, NY",17.56820128
"Rhinelander, WI","Tallahassee, FL",22.07108529
"Rhinelander, WI","Tampa, FL",26.96859453
"Rhinelander, WI","Telluride, CO",29.89287278
"Rhinelander, WI","Texarkana, AR",15.99052365
"Rhinelander, WI","Toledo, OH",14.95617051
"Rhinelander, WI","Traverse City, MI",11.98578873
"Rhinelander, WI","Tucson, AZ",34.37267893
"Rhinelander, WI","Tulsa, OK",16.41072466
"Rhinelander, WI","Tupelo, MS",12.39922462
"Rhinelander, WI","Twin Falls, ID",33.21772331
"Rhinelander, WI","Tyler, TX",17.54316229
"Rhinelander, WI","Valdosta, GA",17.08753345
"Rhinelander, WI","Valparaiso, FL",23.43099946
"Rhinelander, WI","Waco, TX",23.02569349
"Rhinelander, WI","Washington, DC",22.13260821
"Rhinelander, WI","Waterloo, IA",6.248764061
"Rhinelander, WI","West Palm Beach, FL",28.13905392
"Rhinelander, WI","West Yellowstone, MT",30.67070788
"Rhinelander, WI","White Plains, NY",23.40749869
"Rhinelander, WI","Wichita Falls, TX",22.73043659
"Rhinelander, WI","Wichita, KS",15.27611705
"Rhinelander, WI","Wilmington, NC",23.21139903
"Rhinelander, WI","Windsor Locks, CT",23.18555405
"Rhinelander, WI","Wrangell, AK",46.25385858
"Rhinelander, WI","Yakima, WA",41.05363175
"Rhinelander, WI","Yakutat, AK",54.07448766
"Rhinelander, WI","Yuma, AZ",33.28932117
"Richmond, VA","Abilene, TX",32.93505261
"Richmond, VA","Adak Island, AK",101.3608633
"Richmond, VA","Aguadilla, PR",31.56925297
"Richmond, VA","Albany, GA",16.10492154
"Richmond, VA","Albany, NY",15.31313181
"Richmond, VA","Albuquerque, NM",36.39305973
"Richmond, VA","Alexandria, LA",18.4342418
"Richmond, VA","Allentown, PA",6.665577803
"Richmond, VA","Amarillo, TX",34.4931533
"Richmond, VA","Anchorage, AK",86.4336655
"Richmond, VA","Appleton, WI",20.07778609
"Richmond, VA","Arcata/Eureka, CA",53.9176643
"Richmond, VA","Asheville, NC",15.61706546
"Richmond, VA","Aspen, CO",32.59907986
"Richmond, VA","Atlanta, GA",10.09008188
"Richmond, VA","Augusta, GA",11.2188751
"Richmond, VA","Austin, TX",25.62350798
"Richmond, VA","Avoca, PA",9.148668195
"Richmond, VA","BWI Airport, MD",5.794576771
"Richmond, VA","Bakersfield, CA",51.7884783
"Richmond, VA","Bangor, ME",14.19951914
"Richmond, VA","Barrow, AK",94.3297554
"Richmond, VA","Baton Rouge, LA",22.48795393
"Richmond, VA","Beaumont / Port Arthur, TX",19.33008789
"Richmond, VA","Bellingham, WA",53.6054109
"Richmond, VA","Bemidji, MN",30.25684515
"Richmond, VA","Bethel, AK",96.66444876
"Richmond, VA","Billings, MT",34.30818679
"Richmond, VA","Binghamton, NY",12.89048932
"Richmond, VA","Birmingham, AL",17.22444469
"Richmond, VA","Bismarck, ND",29.19404534
"Richmond, VA","Bloomington, IL",20.97127264
"Richmond, VA","Blountville, TN",14.1005957
"Richmond, VA","Boise, ID",42.37215667
"Richmond, VA","Boston, MA",13.96771073
"Richmond, VA","Bozeman, MT",37.82982074
"Richmond, VA","Brownsville, TX",30.21164292
"Richmond, VA","Brunswick, GA",14.49725871
"Richmond, VA","Buffalo, NY",6.615886918
"Richmond, VA","Burbank, CA",46.17166038
"Richmond, VA","Butte, MT",37.17835204
"Richmond, VA","Casper, WY",38.64142084
"Richmond, VA","Cedar City, UT",42.77944575
"Richmond, VA","Cedar Rapids, IA",19.04280416
"Richmond, VA","Champaign, IL",19.24757186
"Richmond, VA","Charleston, SC",15.35004643
"Richmond, VA","Charleston, WV",12.36077544
"Richmond, VA","Charlotte Amalie, VI",25.79996113
"Richmond, VA","Charlotte, NC",9.287059192
"Richmond, VA","Charlottesville, VA",11.29823103
"Richmond, VA","Chattanooga, TN",11.26194615
"Richmond, VA","Chicago, IL",17.27686157
"Richmond, VA","Chico, CA",45.57331471
"Richmond, VA","Christiansted, VI",25.42964136
"Richmond, VA","Cincinnati, OH",14.36769917
"Richmond, VA","Cleveland, OH",12.981062
"Richmond, VA","Cody, WY",37.47094647
"Richmond, VA","College Station, TX",30.26126176
"Richmond, VA","Colorado Springs, CO",36.41145428
"Richmond, VA","Columbia, SC",8.2113071
"Richmond, VA","Columbus, GA",17.10717194
"Richmond, VA","Columbus, MS",17.97885422
"Richmond, VA","Columbus, OH",11.10439807
"Richmond, VA","Cordova, AK",77.9298045
"Richmond, VA","Corpus Christi, TX",27.40672859
"Richmond, VA","Crescent City, CA",50.11122257
"Richmond, VA","Dallas, TX",29.07985193
"Richmond, VA","Dayton, OH",10.30428736
"Richmond, VA","Daytona Beach, FL",17.12608061
"Richmond, VA","Deadhorse, AK",85.29616875
"Richmond, VA","Denver, CO",28.44839151
"Richmond, VA","Des Moines, IA",26.83055476
"Richmond, VA","Detroit, MI",16.64890217
"Richmond, VA","Dillingham, AK",86.99267953
"Richmond, VA","Dothan, AL",11.21449965
"Richmond, VA","Dubuque, IA",21.25717564
"Richmond, VA","Duluth, MN",25.5617014
"Richmond, VA","Durango, CO",31.43615467
"Richmond, VA","Eagle, CO",33.67510503
"Richmond, VA","Egg Harbor Township, NJ",11.2909276
"Richmond, VA","El Paso, TX",37.61162614
"Richmond, VA","Elko, NV",40.61499578
"Richmond, VA","Elmira / Corning, NY",14.6743968
"Richmond, VA","Erie, PA",8.395130566
"Richmond, VA","Eugene, OR",51.3736903
"Richmond, VA","Evansville, IN",16.22485214
"Richmond, VA","Fairbanks, AK",82.64156475
"Richmond, VA","Fargo, ND",22.64934842
"Richmond, VA","Fayetteville / Springdale, AR",23.03112998
"Richmond, VA","Fayetteville, NC",6.958600581
"Richmond, VA","Flagstaff, AZ",42.43298347
"Richmond, VA","Flint, MI",12.43091227
"Richmond, VA","Florence, SC",9.113694743
"Richmond, VA","Fort Hood / Killeen, TX",23.37431209
"Richmond, VA","Fort Lauderdale, FL",18.77838938
"Richmond, VA","Fort Myers, FL",12.83184775
"Richmond, VA","Fort Smith, AR",27.18514478
"Richmond, VA","Fort Wayne, IN",13.60738044
"Richmond, VA","Fresno, CA",47.40473641
"Richmond, VA","Gainesville, FL",16.25199102
"Richmond, VA","Gillette, WY",30.03769178
"Richmond, VA","Grand Forks, ND",29.43562403
"Richmond, VA","Grand Junction, CO",32.24893693
"Richmond, VA","Grand Rapids, MI",15.80757169
"Richmond, VA","Great Falls, MT",44.48251823
"Richmond, VA","Green Bay, WI",20.86753179
"Richmond, VA","Greensboro, NC",9.972005699
"Richmond, VA","Greenville, SC",10.72581458
"Richmond, VA","Gulfport, MS",18.72779708
"Richmond, VA","Gunnison, CO",32.63137498
"Richmond, VA","Gustavus, AK",71.02207692
"Richmond, VA","Hailey, ID",39.46049456
"Richmond, VA","Hancock, MI",15.76934912
"Richmond, VA","Harlingen, TX",26.2521805
"Richmond, VA","Harrisburg, PA",3.745278584
"Richmond, VA","Hayden, CO",37.04573916
"Richmond, VA","Helena, MT",43.83809632
"Richmond, VA","Hilo, HI",82.73750293
"Richmond, VA","Honolulu, HI",89.21194457
"Richmond, VA","Houston, TX",29.60380711
"Richmond, VA","Huntington, WV",14.20639113
"Richmond, VA","Huntsville, AL",18.87796277
"Richmond, VA","Idaho Falls, ID",41.2662731
"Richmond, VA","Imperial, CA",48.53225666
"Richmond, VA","Indianapolis, IN",13.24332578
"Richmond, VA","International Falls, MN",20.51978276
"Richmond, VA","Inyokern, CA",44.53554671
"Richmond, VA","Islip, NY",7.350551682
"Richmond, VA","Ithaca, NY",12.05969535
"Richmond, VA","Jackson, MS",41.97062904
"Richmond, VA","Jackson, WY",21.77311819
"Richmond, VA","Jacksonville, FL",10.26055369
"Richmond, VA","Jacksonville, NC",6.691945063
"Richmond, VA","Juneau, AK",62.93466281
"Richmond, VA","Kahului, HI",82.83497758
"Richmond, VA","Kalamazoo, MI",15.49433525
"Richmond, VA","Kansas City, MO",27.48634971
"Richmond, VA","Keahole, HI",85.70352136
"Richmond, VA","Ketchikan, AK",65.24815832
"Richmond, VA","Key West, FL",15.68907514
"Richmond, VA","King Salmon, AK",91.10612291
"Richmond, VA","Klamath Falls, OR",46.71183247
"Richmond, VA","Knoxville, TN",14.88452107
"Richmond, VA","Kodiak, AK",83.85249366
"Richmond, VA","Kotzebue, AK",95.19779921
"Richmond, VA","La Crosse, WI",17.32536781
"Richmond, VA","Lafayette, LA",21.38408754
"Richmond, VA","Lake Charles, LA",20.53223608
"Richmond, VA","Lansing, MI",15.97938954
"Richmond, VA","Laredo, TX",34.27946653
"Richmond, VA","Las Vegas, NV",43.85948027
"Richmond, VA","Lawton, OK",23.3004886
"Richmond, VA","Lewisburg, WV",4.139972567
"Richmond, VA","Lewiston, ID",49.67450308
"Richmond, VA","Lexington, KY",13.30510282
"Richmond, VA","Lihue, HI",91.4764618
"Richmond, VA","Lincoln, NE",28.72540616
"Richmond, VA","Little Rock, AR",23.16085103
"Richmond, VA","Long Beach, CA",48.99810498
"Richmond, VA","Longview, TX",23.13010286
"Richmond, VA","Los Angeles, CA",48.24256232
"Richmond, VA","Louisville, KY",11.44289441
"Richmond, VA","Lubbock, TX",33.80241425
"Richmond, VA","Lynchburg, VA",2.824818916
"Richmond, VA","Macon, GA",9.849066214
"Richmond, VA","Madison, WI",23.27321399
"Richmond, VA","Manchester, NH",13.00518219
"Richmond, VA","Mcallen, TX",28.78982967
"Richmond, VA","Medford, OR",50.81330782
"Richmond, VA","Melbourne, FL",18.97340008
"Richmond, VA","Memphis, TN",22.89437034
"Richmond, VA","Meridian, MS",16.54711539
"Richmond, VA","Miami, FL",13.08284973
"Richmond, VA","Midland, TX",29.49644742
"Richmond, VA","Milwaukee, WI",15.89482801
"Richmond, VA","Minneapolis, MN",20.52480493
"Richmond, VA","Minot, ND",34.26340154
"Richmond, VA","Missoula, MT",39.95613136
"Richmond, VA","Mobile, AL",17.87410632
"Richmond, VA","Modesto, CA",53.67743534
"Richmond, VA","Moline, IL",14.76481032
"Richmond, VA","Monroe, LA",23.5423018
"Richmond, VA","Monterey, CA",54.53274677
"Richmond, VA","Montgomery, AL",16.46089071
"Richmond, VA","Montrose, CO",37.59063048
"Richmond, VA","Mosinee, WI",24.3296774
"Richmond, VA","Muskegon, MI",14.56527592
"Richmond, VA","Myrtle Beach, SC",13.1498946
"Richmond, VA","Nantucket, MA",11.16987145
"Richmond, VA","Nashville, TN",18.45981048
"Richmond, VA","New Bern, NC",3.447892222
"Richmond, VA","New Orleans, LA",22.96088227
"Richmond, VA","New York, NY",7.728893266
"Richmond, VA","Newark, NJ",10.48195678
"Richmond, VA","Newburgh, NY",10.13093491
"Richmond, VA","Newport News, VA",6.907044825
"Richmond, VA","Nome, AK",99.17102321
"Richmond, VA","Norfolk, VA",5.274250335
"Richmond, VA","North Bend, OR",48.29730069
"Richmond, VA","North Canton, OH",8.294307174
"Richmond, VA","Oakland, CA",52.90157012
"Richmond, VA","Oklahoma City, OK",30.39073997
"Richmond, VA","Omaha, NE",24.95868976
"Richmond, VA","Ontario, CA",47.42892068
"Richmond, VA","Orange County, CA",48.68811134
"Richmond, VA","Orlando, FL",13.91714434
"Richmond, VA","Oxnard, CA",47.98791644
"Richmond, VA","Palm Springs, CA",49.35861609
"Richmond, VA","Palmdale, CA",47.90160716
"Richmond, VA","Panama City, FL",13.08583678
"Richmond, VA","Pasco, WA",49.70732387
"Richmond, VA","Pellston, MI",16.99830719
"Richmond, VA","Pensacola, FL",19.11692782
"Richmond, VA","Peoria, IL",18.77053993
"Richmond, VA","Petersburg, AK",60.87752227
"Richmond, VA","Philadelphia, PA",10.14991024
"Richmond, VA","Phoenix, AZ",35.92645762
"Richmond, VA","Pierre, SD",33.03216001
"Richmond, VA","Pittsburgh, PA",5.171896683
"Richmond, VA","Pocatello, ID",44.68803624
"Richmond, VA","Ponce, PR",26.26732301
"Richmond, VA","Portland, ME",15.32013306
"Richmond, VA","Portland, OR",46.99375686
"Richmond, VA","Providence, RI",15.24622037
"Richmond, VA","Pueblo, CO",36.18820377
"Richmond, VA","Rapid City, SD",35.55565407
"Richmond, VA","Rdu Airport, NC",10.1901702
"Richmond, VA","Redding, CA",49.0739311
"Richmond, VA","Redmond, OR",54.34683723
"Richmond, VA","Reno, NV",44.49517028
"Richmond, VA","Rhinelander, WI",24.61508672
"Richmond, VA","Roanoke, VA",5.66183269
"Richmond, VA","Rochester, MN",19.47386595
"Richmond, VA","Rochester, NY",15.62476951
"Richmond, VA","Rock Springs, WY",34.00778608
"Richmond, VA","Rockford, IL",19.70232009
"Richmond, VA","Roswell, NM",35.53366797
"Richmond, VA","Sacramento, CA",53.28709733
"Richmond, VA","Saginaw, MI",15.05709551
"Richmond, VA","Saint Louis, MO",20.92849363
"Richmond, VA","Salem, OR",54.3165237
"Richmond, VA","Salt Lake City, UT",39.81326513
"Richmond, VA","San Angelo, TX",32.9780611
"Richmond, VA","San Antonio, TX",27.60246992
"Richmond, VA","San Diego, CA",43.19816954
"Richmond, VA","San Francisco, CA",50.05531379
"Richmond, VA","San Jose, CA",53.6095702
"Richmond, VA","San Juan, PR",24.17197162
"Richmond, VA","San Luis Obispo, CA",47.38205149
"Richmond, VA","Santa Barbara, CA",48.63202931
"Richmond, VA","Santa Maria, CA",47.21654889
"Richmond, VA","Sarasota, FL",12.3845609
"Richmond, VA","Savannah, GA",9.632650112
"Richmond, VA","Seattle, WA",54.0754497
"Richmond, VA","Shreveport, LA",25.26367725
"Richmond, VA","Sioux City, IA",23.68368885
"Richmond, VA","Sioux Falls, SD",23.35031235
"Richmond, VA","Sitka, AK",67.24340152
"Richmond, VA","South Bend, IN",16.93227908
"Richmond, VA","South Burlington, VT",9.104229742
"Richmond, VA","Spokane, WA",48.46669052
"Richmond, VA","Springfield, IL",16.57731371
"Richmond, VA","Springfield, MO",26.06930714
"Richmond, VA","St George, UT",38.27575922
"Richmond, VA","Syracuse, NY",15.66553527
"Richmond, VA","Tallahassee, FL",16.99814696
"Richmond, VA","Tampa, FL",13.86262392
"Richmond, VA","Telluride, CO",34.49569467
"Richmond, VA","Texarkana, AR",21.15658005
"Richmond, VA","Toledo, OH",13.66524659
"Richmond, VA","Traverse City, MI",18.98333586
"Richmond, VA","Tucson, AZ",42.05052333
"Richmond, VA","Tulsa, OK",28.61449752
"Richmond, VA","Tupelo, MS",20.83790605
"Richmond, VA","Twin Falls, ID",39.49976365
"Richmond, VA","Tyler, TX",24.80207097
"Richmond, VA","Valdosta, GA",10.98224563
"Richmond, VA","Valparaiso, FL",17.57811838
"Richmond, VA","Waco, TX",25.76486863
"Richmond, VA","Washington, DC",5.430261163
"Richmond, VA","Waterloo, IA",20.90435168
"Richmond, VA","West Palm Beach, FL",21.17236019
"Richmond, VA","West Yellowstone, MT",41.55288077
"Richmond, VA","White Plains, NY",14.07283101
"Richmond, VA","Wichita Falls, TX",24.46224028
"Richmond, VA","Wichita, KS",26.11390114
"Richmond, VA","Wilmington, NC",5.28666079
"Richmond, VA","Windsor Locks, CT",8.415159512
"Richmond, VA","Wrangell, AK",63.22995388
"Richmond, VA","Yakima, WA",53.13393929
"Richmond, VA","Yakutat, AK",75.10798578
"Richmond, VA","Yuma, AZ",47.60022597
"Roanoke, VA","Abilene, TX",28.30994412
"Roanoke, VA","Adak Island, AK",102.759807
"Roanoke, VA","Aguadilla, PR",27.7949848
"Roanoke, VA","Albany, GA",16.16406446
"Roanoke, VA","Albany, NY",12.21609835
"Roanoke, VA","Albuquerque, NM",28.73162059
"Roanoke, VA","Alexandria, LA",22.93057076
"Roanoke, VA","Allentown, PA",10.62447279
"Roanoke, VA","Amarillo, TX",31.83232208
"Roanoke, VA","Anchorage, AK",76.97076772
"Roanoke, VA","Appleton, WI",14.00238986
"Roanoke, VA","Arcata/Eureka, CA",48.28408644
"Roanoke, VA","Asheville, NC",11.18679859
"Roanoke, VA","Aspen, CO",28.96029055
"Roanoke, VA","Atlanta, GA",15.77887423
"Roanoke, VA","Augusta, GA",5.427466412
"Roanoke, VA","Austin, TX",28.07730359
"Roanoke, VA","Avoca, PA",9.838241902
"Roanoke, VA","BWI Airport, MD",5.790262807
"Roanoke, VA","Bakersfield, CA",44.12710452
"Roanoke, VA","Bangor, ME",21.42542176
"Roanoke, VA","Barrow, AK",91.96470617
"Roanoke, VA","Baton Rouge, LA",21.0766288
"Roanoke, VA","Beaumont / Port Arthur, TX",22.86362643
"Roanoke, VA","Bellingham, WA",53.07982381
"Roanoke, VA","Bemidji, MN",27.09594643
"Roanoke, VA","Bethel, AK",91.15623891
"Roanoke, VA","Billings, MT",31.80009403
"Roanoke, VA","Binghamton, NY",7.309545477
"Roanoke, VA","Birmingham, AL",9.752389486
"Roanoke, VA","Bismarck, ND",28.81936209
"Roanoke, VA","Bloomington, IL",12.48004643
"Roanoke, VA","Blountville, TN",10.48125626
"Roanoke, VA","Boise, ID",43.78036336
"Roanoke, VA","Boston, MA",12.28861977
"Roanoke, VA","Bozeman, MT",42.30275783
"Roanoke, VA","Brownsville, TX",21.85432441
"Roanoke, VA","Brunswick, GA",7.246952653
"Roanoke, VA","Buffalo, NY",12.75104181
"Roanoke, VA","Burbank, CA",48.51006038
"Roanoke, VA","Butte, MT",37.64740364
"Roanoke, VA","Casper, WY",33.07097894
"Roanoke, VA","Cedar City, UT",36.12527836
"Roanoke, VA","Cedar Rapids, IA",17.58992165
"Roanoke, VA","Champaign, IL",15.73488791
"Roanoke, VA","Charleston, SC",6.427298354
"Roanoke, VA","Charleston, WV",11.92737666
"Roanoke, VA","Charlotte Amalie, VI",27.19942818
"Roanoke, VA","Charlotte, NC",4.322650775
"Roanoke, VA","Charlottesville, VA",8.726112642
"Roanoke, VA","Chattanooga, TN",12.70795623
"Roanoke, VA","Chicago, IL",15.9653624
"Roanoke, VA","Chico, CA",46.93098446
"Roanoke, VA","Christiansted, VI",26.80770596
"Roanoke, VA","Cincinnati, OH",11.87241581
"Roanoke, VA","Cleveland, OH",8.49471024
"Roanoke, VA","Cody, WY",30.92610559
"Roanoke, VA","College Station, TX",23.71905412
"Roanoke, VA","Colorado Springs, CO",26.76909628
"Roanoke, VA","Columbia, SC",5.57466788
"Roanoke, VA","Columbus, GA",11.9111117
"Roanoke, VA","Columbus, MS",18.44728173
"Roanoke, VA","Columbus, OH",11.95576083
"Roanoke, VA","Cordova, AK",78.47820565
"Roanoke, VA","Corpus Christi, TX",20.96129861
"Roanoke, VA","Crescent City, CA",53.48470789
"Roanoke, VA","Dallas, TX",26.4604284
"Roanoke, VA","Dayton, OH",11.96503542
"Roanoke, VA","Daytona Beach, FL",9.217181544
"Roanoke, VA","Deadhorse, AK",80.96863393
"Roanoke, VA","Denver, CO",33.82114853
"Roanoke, VA","Des Moines, IA",19.31801736
"Roanoke, VA","Detroit, MI",13.93790004
"Roanoke, VA","Dillingham, AK",89.47630602
"Roanoke, VA","Dothan, AL",14.12505032
"Roanoke, VA","Dubuque, IA",19.87409277
"Roanoke, VA","Duluth, MN",23.48712227
"Roanoke, VA","Durango, CO",28.77888464
"Roanoke, VA","Eagle, CO",35.04172452
"Roanoke, VA","Egg Harbor Township, NJ",13.74000075
"Roanoke, VA","El Paso, TX",29.97300174
"Roanoke, VA","Elko, NV",40.98682282
"Roanoke, VA","Elmira / Corning, NY",8.734353009
"Roanoke, VA","Erie, PA",7.760786125
"Roanoke, VA","Eugene, OR",49.77430164
"Roanoke, VA","Evansville, IN",13.58872399
"Roanoke, VA","Fairbanks, AK",80.23845799
"Roanoke, VA","Fargo, ND",21.38074597
"Roanoke, VA","Fayetteville / Springdale, AR",15.36932683
"Roanoke, VA","Fayetteville, NC",9.578279055
"Roanoke, VA","Flagstaff, AZ",38.77115296
"Roanoke, VA","Flint, MI",15.78291888
"Roanoke, VA","Florence, SC",4.137297374
"Roanoke, VA","Fort Hood / Killeen, TX",23.79385004
"Roanoke, VA","Fort Lauderdale, FL",21.25428699
"Roanoke, VA","Fort Myers, FL",20.9351026
"Roanoke, VA","Fort Smith, AR",20.52878507
"Roanoke, VA","Fort Wayne, IN",10.37101922
"Roanoke, VA","Fresno, CA",49.74650559
"Roanoke, VA","Gainesville, FL",12.9732496
"Roanoke, VA","Gillette, WY",28.51118794
"Roanoke, VA","Grand Forks, ND",26.21703011
"Roanoke, VA","Grand Junction, CO",33.60779133
"Roanoke, VA","Grand Rapids, MI",8.850789432
"Roanoke, VA","Great Falls, MT",33.99723401
"Roanoke, VA","Green Bay, WI",19.85127631
"Roanoke, VA","Greensboro, NC",3.22831197
"Roanoke, VA","Greenville, SC",9.458983504
"Roanoke, VA","Gulfport, MS",15.42690655
"Roanoke, VA","Gunnison, CO",30.98482413
"Roanoke, VA","Gustavus, AK",67.59206536
"Roanoke, VA","Hailey, ID",35.87300729
"Roanoke, VA","Hancock, MI",23.01405242
"Roanoke, VA","Harlingen, TX",21.87314418
"Roanoke, VA","Harrisburg, PA",6.306127356
"Roanoke, VA","Hayden, CO",37.42439791
"Roanoke, VA","Helena, MT",41.3258457
"Roanoke, VA","Hilo, HI",81.109693
"Roanoke, VA","Honolulu, HI",80.5735427
"Roanoke, VA","Houston, TX",27.12247225
"Roanoke, VA","Huntington, WV",7.701112579
"Roanoke, VA","Huntsville, AL",12.30874721
"Roanoke, VA","Idaho Falls, ID",33.68603939
"Roanoke, VA","Imperial, CA",44.87453164
"Roanoke, VA","Indianapolis, IN",16.7564875
"Roanoke, VA","International Falls, MN",25.51157623
"Roanoke, VA","Inyokern, CA",40.87438489
"Roanoke, VA","Islip, NY",10.70116575
"Roanoke, VA","Ithaca, NY",14.24917825
"Roanoke, VA","Jackson, MS",34.39715522
"Roanoke, VA","Jackson, WY",17.27663499
"Roanoke, VA","Jacksonville, FL",10.04276786
"Roanoke, VA","Jacksonville, NC",7.437543198
"Roanoke, VA","Juneau, AK",65.51061673
"Roanoke, VA","Kahului, HI",79.19982115
"Roanoke, VA","Kalamazoo, MI",17.42974486
"Roanoke, VA","Kansas City, MO",20.86983957
"Roanoke, VA","Keahole, HI",85.07443747
"Roanoke, VA","Ketchikan, AK",63.78993728
"Roanoke, VA","Key West, FL",19.89339655
"Roanoke, VA","King Salmon, AK",88.59113874
"Roanoke, VA","Klamath Falls, OR",43.09238204
"Roanoke, VA","Knoxville, TN",10.29288391
"Roanoke, VA","Kodiak, AK",82.33978292
"Roanoke, VA","Kotzebue, AK",97.75150628
